original_sentence1,original_sentence2,processed_sentence1,processed_sentence2,label,char_count,word_count,sentence_count,avg_word_length,punct_count,punct_ratio,upper_count,upper_ratio,digit_count,digit_ratio,special_count,special_ratio,word_diversity,stopword_ratio,s2_char_count,s2_word_count,s2_sentence_count,s2_avg_word_length,s2_punct_count,s2_punct_ratio,s2_upper_count,s2_upper_ratio,s2_digit_count,s2_digit_ratio,s2_special_count,s2_special_ratio,s2_word_diversity,s2_stopword_ratio,cross_length_ratio,cross_length_diff,cross_word_ratio,cross_word_diff,cross_jaccard_similarity,cross_word_overlap_ratio,cross_char_2gram_overlap,cross_char_3gram_overlap,cross_char_4gram_overlap
Man in a yellow jacket with a white hard hat about to insert shovel into the ground.,A person in a jacket,man in a yellow jacket with a white hard hat about to insert shovel into the ground.,a person in a jacket,1,84,17,1,4.0,1,0.011904761904761904,0,0.0,0,0.0,1,0.011904761904761904,0.9411764705882353,0.47058823529411764,20.0,5.0,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,4.2,64.0,3.4,12.0,0.17647058823529413,0.1875,0.18181818181818182,0.11764705882352941,0.08888888888888889
Five kids are on a yellow ride at the amusement park.,The kids are having fun on the ride.,five kids are on a yellow ride at the amusement park.,the kids are having fun on the ride.,0,53,11,1,3.909090909090909,1,0.018867924528301886,0,0.0,0,0.0,1,0.018867924528301886,1.0,0.45454545454545453,36.0,8.0,1.0,3.625,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,0.875,0.625,1.4722222222222223,17.0,1.375,3.0,0.2857142857142857,0.36363636363636365,0.3333333333333333,0.26153846153846155,0.18840579710144928
A bald man playing guitar with a band.,the men play music,a bald man playing guitar with a band.,the men play music,1,38,8,1,3.875,1,0.02631578947368421,0,0.0,0,0.0,1,0.02631578947368421,0.875,0.375,18.0,4.0,1.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2.111111111111111,20.0,2.0,4.0,0.0,0.0,0.17073170731707318,0.08695652173913043,0.06521739130434782
There is a person standing on top of a stairway outside of a Costco store.,There is a person outdoors,there is a person standing on top of a stairway outside of a costco store.,there is a person outdoors,1,74,15,1,4.0,1,0.013513513513513514,0,0.0,0,0.0,1,0.013513513513513514,0.8,0.5333333333333333,26.0,5.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,2.8461538461538463,48.0,3.0,10.0,0.3076923076923077,0.3333333333333333,0.37037037037037035,0.2608695652173913,0.21621621621621623
A boy runs across the desert.,Timmy was at the desert.,a boy runs across the desert.,timmy was at the desert.,0,29,6,1,4.0,1,0.034482758620689655,0,0.0,0,0.0,1,0.034482758620689655,1.0,0.3333333333333333,24.0,5.0,1.0,4.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1.0,0.6,1.2083333333333333,5.0,1.2,1.0,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.2894736842105263,0.23684210526315788
A female repairing a small item with tools.,A female is fixing a broken relationship with tools.,a female repairing a small item with tools.,a female is fixing a broken relationship with tools.,0,43,8,1,4.5,1,0.023255813953488372,0,0.0,0,0.0,1,0.023255813953488372,0.875,0.375,52.0,9.0,1.0,4.888888888888889,1.0,0.019230769230769232,0.0,0.0,0.0,0.0,1.0,0.019230769230769232,0.8888888888888888,0.4444444444444444,0.8269230769230769,9.0,0.8888888888888888,1.0,0.36363636363636365,0.5,0.43333333333333335,0.3235294117647059,0.2535211267605634
A young child stands on a wood dock next to the water.,The child is standing on the dock.,a young child stands on a wood dock next to the water.,the child is standing on the dock.,1,54,12,1,3.5833333333333335,1,0.018518518518518517,0,0.0,0,0.0,1,0.018518518518518517,0.9166666666666666,0.4166666666666667,34.0,7.0,1.0,4.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.8571428571428571,0.5714285714285714,1.588235294117647,20.0,1.7142857142857142,5.0,0.21428571428571427,0.2727272727272727,0.46296296296296297,0.28125,0.17391304347826086
Asian women standing in front of a body of water and surrounded by trees with red leaves.,Woman standing in front of water surrounded by trees.,asian women standing in front of a body of water and surrounded by trees with red leaves.,woman standing in front of water surrounded by trees.,1,89,17,1,4.294117647058823,1,0.011235955056179775,0,0.0,0,0.0,1,0.011235955056179775,0.9411764705882353,0.4117647058823529,53.0,9.0,1.0,5.0,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,1.0,0.018867924528301886,1.0,0.3333333333333333,1.679245283018868,36.0,1.8888888888888888,8.0,0.3888888888888889,0.4375,0.6716417910447762,0.5581395348837209,0.4673913043478261
Two people are in the kitchen.,Two people indoors,two people are in the kitchen.,two people indoors,1,30,6,1,4.166666666666667,1,0.03333333333333333,0,0.0,0,0.0,1,0.03333333333333333,1.0,0.5,18.0,3.0,1.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,12.0,2.0,3.0,0.2857142857142857,0.3333333333333333,0.3870967741935484,0.3333333333333333,0.2727272727272727
A street performer plays a guitar while a woman in pink walks past.,The street performer is accepting donations.,a street performer plays a guitar while a woman in pink walks past.,the street performer is accepting donations.,0,67,13,1,4.230769230769231,1,0.014925373134328358,0,0.0,0,0.0,1,0.014925373134328358,0.8461538461538461,0.38461538461538464,44.0,6.0,1.0,6.5,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,1.0,0.022727272727272728,1.0,0.3333333333333333,1.5227272727272727,23.0,2.1666666666666665,7.0,0.13333333333333333,0.18181818181818182,0.29577464788732394,0.19101123595505617,0.16666666666666666
A man wearing a kilt is playing the bagpipes.,A man wore a skirt while playing the trumpet.,a man wearing a kilt is playing the bagpipes.,a man wore a skirt while playing the trumpet.,0,45,9,1,4.111111111111111,1,0.022222222222222223,0,0.0,0,0.0,1,0.022222222222222223,0.8888888888888888,0.4444444444444444,45.0,9.0,1.0,4.111111111111111,1.0,0.022222222222222223,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.8888888888888888,0.4444444444444444,1.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.4107142857142857,0.2537313432835821,0.2028985507246377
A guy in a red sweater taking a picture of a guy in a gray shirt.,The guy likes to take pictures of people in gray shirts.,a guy in a red sweater taking a picture of a guy in a gray shirt.,the guy likes to take pictures of people in gray shirts.,0,65,16,1,3.125,1,0.015384615384615385,0,0.0,0,0.0,1,0.015384615384615385,0.625,0.5,56.0,11.0,1.0,4.181818181818182,1.0,0.017857142857142856,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,1.0,0.36363636363636365,1.1607142857142858,9.0,1.4545454545454546,5.0,0.23529411764705882,0.36363636363636365,0.46774193548387094,0.3,0.20454545454545456
"2 girls are standing on poles, facing one direction.",The girls are sunbathing at the beach.,"2 girls are standing on poles, facing one direction.",the girls are sunbathing at the beach.,0,52,9,1,4.888888888888889,2,0.038461538461538464,0,0.0,1,0.019230769230769232,2,0.038461538461538464,1.0,0.2222222222222222,38.0,7.0,1.0,4.571428571428571,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.8571428571428571,0.5714285714285714,1.368421052631579,14.0,1.2857142857142858,2.0,0.15384615384615385,0.2222222222222222,0.26785714285714285,0.17647058823529413,0.14285714285714285
Three men are sitting against a gray building with writing on it.,Three men are sitting against a blue building.,three men are sitting against a gray building with writing on it.,three men are sitting against a blue building.,0,65,12,1,4.5,1,0.015384615384615385,0,0.0,0,0.0,1,0.015384615384615385,1.0,0.4166666666666667,46.0,8.0,1.0,4.875,1.0,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.021739130434782608,1.0,0.375,1.4130434782608696,19.0,1.5,4.0,0.42857142857142855,0.5,0.64,0.5538461538461539,0.5223880597014925
Two women are eating lollipops- the blond woman is wearing a button and the one with brown hair and a scarf has her eyes closed.,Two sisters are eating lollipops.,two women are eating lollipops- the blond woman is wearing a button and the one with brown hair and a scarf has her eyes closed.,two sisters are eating lollipops.,0,128,25,1,4.16,2,0.015625,0,0.0,0,0.0,2,0.015625,0.88,0.44,33.0,5.0,1.0,5.8,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.2,3.878787878787879,95.0,5.0,20.0,0.125,0.13636363636363635,0.3176470588235294,0.1721311475409836,0.14615384615384616
A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus.,A woman has a white long-sleeve shirt.,a woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus.,a woman has a white long-sleeve shirt.,1,137,27,1,4.111111111111111,2,0.014598540145985401,0,0.0,0,0.0,2,0.014598540145985401,0.7037037037037037,0.48148148148148145,38.0,7.0,1.0,4.571428571428571,2.0,0.05263157894736842,0.0,0.0,0.0,0.0,2.0,0.05263157894736842,0.8571428571428571,0.42857142857142855,3.6052631578947367,99.0,3.857142857142857,20.0,0.19047619047619047,0.21052631578947367,0.3972602739726027,0.27102803738317754,0.23529411764705882
A group a young children with some adults bundled up for cold weather outside of a multicolored bounce house.,Some families are at a pool party.,a group a young children with some adults bundled up for cold weather outside of a multicolored bounce house.,some families are at a pool party.,0,109,19,1,4.7894736842105265,1,0.009174311926605505,0,0.0,0,0.0,1,0.009174311926605505,0.8947368421052632,0.42105263157894735,34.0,7.0,1.0,4.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1.0,0.5714285714285714,3.2058823529411766,75.0,2.7142857142857144,12.0,0.09090909090909091,0.11764705882352941,0.12903225806451613,0.0390625,0.014814814814814815
a skateboarder grinds a rail.,A skateboarder falls down a ramp.,a skateboarder grinds a rail.,a skateboarder falls down a ramp.,0,29,5,1,5.0,1,0.034482758620689655,0,0.0,0,0.0,1,0.034482758620689655,0.8,0.4,33.0,6.0,1.0,4.666666666666667,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.8333333333333334,0.5,0.8787878787878788,4.0,0.8333333333333334,1.0,0.2857142857142857,0.4,0.45,0.38095238095238093,0.3333333333333333
Two middle-aged men standing and looking at a document.,Two men arm wrestling in a bar.,two middle-aged men standing and looking at a document.,two men arm wrestling in a bar.,0,55,9,1,5.222222222222222,2,0.03636363636363636,0,0.0,0,0.0,2,0.03636363636363636,1.0,0.3333333333333333,31.0,7.0,1.0,3.5714285714285716,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,1.0,0.2857142857142857,1.7741935483870968,24.0,1.2857142857142858,2.0,0.23076923076923078,0.3333333333333333,0.23214285714285715,0.13432835820895522,0.0684931506849315
Someone parasailing with a green parachute that has a face on the top of it,There is no face on the parachute.,someone parasailing with a green parachute that has a face on the top of it,there is no face on the parachute.,0,75,15,1,4.066666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0.9333333333333333,0.6,34.0,7.0,1.0,4.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1.0,0.7142857142857143,2.2058823529411766,41.0,2.142857142857143,8.0,0.16666666666666666,0.21428571428571427,0.36666666666666664,0.2564102564102564,0.21686746987951808
Young boys with backpacks walking down a street.,A boy is in detention.,young boys with backpacks walking down a street.,a boy is in detention.,0,48,8,1,5.125,1,0.020833333333333332,0,0.0,0,0.0,1,0.020833333333333332,1.0,0.375,22.0,5.0,1.0,3.6,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,1.0,0.6,2.1818181818181817,26.0,1.6,3.0,0.08333333333333333,0.125,0.17647058823529413,0.03278688524590164,0.015873015873015872
A woman lies on the floor next to a baby.,The woman is recycling.,a woman lies on the floor next to a baby.,the woman is recycling.,0,41,10,1,3.2,1,0.024390243902439025,0,0.0,0,0.0,1,0.024390243902439025,0.9,0.5,23.0,4.0,1.0,5.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,1.0,0.5,1.7826086956521738,18.0,2.5,6.0,0.18181818181818182,0.2222222222222222,0.22916666666666666,0.1320754716981132,0.09433962264150944
A woman with high heels and a purse is walking on the sidewalk.,A woman is sitting at her office desk.,a woman with high heels and a purse is walking on the sidewalk.,a woman is sitting at her office desk.,0,63,13,1,3.923076923076923,1,0.015873015873015872,0,0.0,0,0.0,1,0.015873015873015872,0.9230769230769231,0.5384615384615384,38.0,8.0,1.0,3.875,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,1.0,0.5,1.6578947368421053,25.0,1.625,5.0,0.17647058823529413,0.25,0.3770491803278688,0.14634146341463414,0.08045977011494253
Two people looking at each other inside a corridor.,The two people are looking out the window.,two people looking at each other inside a corridor.,the two people are looking out the window.,0,51,9,1,4.777777777777778,1,0.0196078431372549,0,0.0,0,0.0,1,0.0196078431372549,1.0,0.4444444444444444,42.0,8.0,1.0,4.375,1.0,0.023809523809523808,0.0,0.0,0.0,0.0,1.0,0.023809523809523808,0.875,0.5,1.2142857142857142,9.0,1.125,1.0,0.23076923076923078,0.3333333333333333,0.43636363636363634,0.27941176470588236,0.2112676056338028
A man with long hair and a beard is holding a camera next to some small dolls on a table.,A man is holding a camera and is getting ready to take a picture.,a man with long hair and a beard is holding a camera next to some small dolls on a table.,a man is holding a camera and is getting ready to take a picture.,0,89,20,1,3.5,1,0.011235955056179775,0,0.0,0,0.0,1,0.011235955056179775,0.85,0.5,65.0,14.0,1.0,3.7142857142857144,1.0,0.015384615384615385,0.0,0.0,0.0,0.0,1.0,0.015384615384615385,0.7857142857142857,0.5,1.3692307692307693,24.0,1.4285714285714286,6.0,0.3333333333333333,0.4117647058823529,0.3764705882352941,0.26785714285714285,0.2066115702479339
Two men and a young lady with red hair play Wii together in the living room on a black leather sofa.,The people playing wii are drinking coffee,two men and a young lady with red hair play wii together in the living room on a black leather sofa.,the people playing wii are drinking coffee,0,100,21,1,3.8095238095238093,1,0.01,0,0.0,0,0.0,1,0.01,0.9523809523809523,0.3333333333333333,42.0,7.0,1.0,5.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,2.380952380952381,58.0,3.0,14.0,0.08,0.1,0.20454545454545456,0.08620689655172414,0.047619047619047616
a man holding a camera is sitting on a mountain with a black dog.,A man is taking a photo shoot with his dog on a mountain.,a man holding a camera is sitting on a mountain with a black dog.,a man is taking a photo shoot with his dog on a mountain.,0,65,14,1,3.7142857142857144,1,0.015384615384615385,0,0.0,0,0.0,1,0.015384615384615385,0.7857142857142857,0.5,57.0,13.0,1.0,3.4615384615384617,1.0,0.017543859649122806,0.0,0.0,0.0,0.0,1.0,0.017543859649122806,0.8461538461538461,0.5384615384615384,1.1403508771929824,8.0,1.0769230769230769,1.0,0.29411764705882354,0.45454545454545453,0.49206349206349204,0.3253012048192771,0.25
A redheaded man with a beard and glasses is playing the guitar.,A man whittles wood on his porch.,a redheaded man with a beard and glasses is playing the guitar.,a man whittles wood on his porch.,0,63,12,1,4.333333333333333,1,0.015873015873015872,0,0.0,0,0.0,1,0.015873015873015872,0.9166666666666666,0.5,33.0,7.0,1.0,3.857142857142857,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.42857142857142855,1.9090909090909092,30.0,1.7142857142857142,5.0,0.125,0.18181818181818182,0.1875,0.08235294117647059,0.046511627906976744
The dogs run and play on the baseball field.,The puppies are running and playing on the field.,the dogs run and play on the baseball field.,the puppies are running and playing on the field.,0,44,9,1,4.0,1,0.022727272727272728,0,0.0,0,0.0,1,0.022727272727272728,0.8888888888888888,0.4444444444444444,49.0,9.0,1.0,4.555555555555555,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.8888888888888888,0.5555555555555556,0.8979591836734694,5.0,1.0,0.0,0.3333333333333333,0.5,0.49019607843137253,0.31746031746031744,0.23529411764705882
A child wearing a green shirt is bungee climbing.,A child is outside.,a child wearing a green shirt is bungee climbing.,a child is outside.,1,49,9,1,4.555555555555555,1,0.02040816326530612,0,0.0,0,0.0,1,0.02040816326530612,0.8888888888888888,0.3333333333333333,19.0,4.0,1.0,4.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,1.0,0.5,2.5789473684210527,30.0,2.25,5.0,0.3333333333333333,0.375,0.20408163265306123,0.14545454545454545,0.10714285714285714
A baby wearing a white gown waves a Muslim flag.,A baby is drinking a bottle.,a baby wearing a white gown waves a muslim flag.,a baby is drinking a bottle.,0,48,10,1,3.9,1,0.020833333333333332,0,0.0,0,0.0,1,0.020833333333333332,0.8,0.3,28.0,6.0,1.0,3.8333333333333335,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.8333333333333334,0.5,1.7142857142857142,20.0,1.6666666666666667,4.0,0.18181818181818182,0.25,0.2222222222222222,0.16666666666666666,0.1111111111111111
A surfer paddles with his arms to take his surfboard out into the water.,the surfer is reading,a surfer paddles with his arms to take his surfboard out into the water.,the surfer is reading,0,72,14,1,4.214285714285714,1,0.013888888888888888,0,0.0,0,0.0,1,0.013888888888888888,0.9285714285714286,0.5714285714285714,21.0,4.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.4285714285714284,51.0,3.5,10.0,0.13333333333333333,0.15384615384615385,0.2631578947368421,0.125,0.07894736842105263
A black man with a black hat and red glasses studies his hands while sitting next to a white man with his hands folded.,Nobody has a hat,a black man with a black hat and red glasses studies his hands while sitting next to a white man with his hands folded.,nobody has a hat,0,119,24,1,4.0,1,0.008403361344537815,0,0.0,0,0.0,1,0.008403361344537815,0.7083333333333334,0.4166666666666667,16.0,4.0,1.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7.4375,103.0,6.0,20.0,0.10526315789473684,0.11764705882352941,0.09722222222222222,0.030927835051546393,0.009345794392523364
